101051104,鸡东,黑龙江省,鸡西,230321,中国
101051105,鸡冠,黑龙江省,鸡西,230302,中国
101051106,恒山,黑龙江省,鸡西,230303,中国
101051107,滴道,黑龙江省,鸡西,230304,中国
101051108,梨树,黑龙江省,鸡西,230305,中国
101051109,城子河,黑龙江省,鸡西,230306,中国
101051110,麻山,黑龙江省,鸡西,230307,中国
101051201,鹤岗,黑龙江省,鹤岗,230400,中国
101051202,绥滨,黑龙江省,鹤岗,230422,中国
101051203,萝北,黑龙江省,鹤岗,230421,中国
101051204,向阳,黑龙江省,鹤岗,230402,中国
101051205,工农,黑龙江省,鹤岗,230403,中国
101051206,南山,黑龙江省,鹤岗,230404,中国
101051207,兴安,黑龙江省,鹤岗,230405,中国
101051208,东山,黑龙江省,鹤岗,230406,中国
101051209,兴山,黑龙江省,鹤岗,230407,中国
101051301,双鸭山,黑龙江省,双鸭山,230500,中国
101051302,集贤,黑龙江省,双鸭山,230521,中国
101051303,宝清,黑龙江省,双鸭山,230523,中国
101051304,饶河,黑龙江省,双鸭山,230524,中国
101051305,友谊,黑龙江省,双鸭山,230522,中国
101051306,尖山,黑龙江省,双鸭山,230502,中国
101051307,岭东,黑龙江省,双鸭山,230503,中国
101051308,四方台,黑龙江省,双鸭山,230505,中国
101051309,宝山,黑龙江省,双鸭山,230506,中国
101060101,长春,吉林省,长春,220100,中国
101060102,农安,吉林省,长春,220122,中国
101060103,德惠,吉林省,长春,220183,中国
101060104,九台,吉林省,长春,220113,中国
101060105,榆树,吉林省,长春,220182,中国
101060106,双阳,吉林省,长春,220112,中国
101060107,二道,吉林省,长春,220105,中国
101060108,南关,吉林省,长春,220102,中国
101060109,宽城,吉林省,长春,220103,中国
101060110,朝阳,吉林省,长春,220104,中国
101060111,绿园,吉林省,长春,220106,中国
101060201,吉林,吉林省,吉林,220200,中国
101060202,舒兰,吉林省,吉林,220283,中国
101060203,永吉,吉林省,吉林,220221,中国
101060204,蛟河,吉林省,吉林,220281,中国
101060205,磐石,吉林省,吉林,220284,中国
101060206,桦甸,吉林省,吉林,220282,中国
101060207,昌邑,吉林省,吉林,220202,中国
101060208,龙潭,吉林省,吉林,220203,中国
101060209,船营,吉林省,吉林,220204,中国
101060210,丰满,吉林省,吉林,220211,中国
101060301,延吉,吉林省,延边,222401,中国
101060302,敦化,吉林省,延边,222403,中国
101060303,安图,吉林省,延边,222426,中国
101060304,汪清,吉林省,延边,222424,中国
101060305,和龙,吉林省,延边,222406,中国
101060306,延边,吉林省,延边,222400,中国
101060307,龙井,吉林省,延边,222405,中国
101060308,珲春,吉林省,延边,222404,中国
101060309,图们,吉林省,延边,222402,中国
101060401,四平,吉林省,四平,220300,中国
101060402,双辽,吉林省,四平,220382,中国
101060403,梨树,吉林省,四平,220322,中国
101060404,公主岭,吉林省,四平,220184,中国
101060405,伊通,吉林省,四平,220323,中国
101060406,铁西,吉林省,四平,220302,中国
101060407,铁东,吉林省,四平,220303,中国
101060501,通化,吉林省,通化,220500,中国
101060502,梅河口,吉林省,通化,220581,中国
101060503,柳河,吉林省,通化,220524,中国
101060504,辉南,吉林省,通化,220523,中国
101060505,集安,吉林省,通化,220582,中国
101060506,通化县,吉林省,通化,220521,中国
101060507,东昌,吉林省,通化,220502,中国
101060508,二道江,吉林省,通化,220503,中国
101060601,白城,吉林省,白城,220800,中国
101060602,洮南,吉林省,白城,220881,中国
101060603,大安,吉林省,白城,220882,中国
101060604,镇赉,吉林省,白城,220821,中国
101060605,通榆,吉林省,白城,220822,中国
101060606,洮北,吉林省,白城,220802,中国
101060701,辽源,吉林省,辽源,220400,中国
101060702,东丰,吉林省,辽源,220421,中国
101060703,东辽,吉林省,辽源,220422,中国
101060704,龙山,吉林省,辽源,220402,中国
101060705,西安,吉林省,辽源,220403,中国
101060801,松原,吉林省,松原,220700,中国
101060802,乾安,吉林省,松原,220723,中国
101060803,前郭,吉林省,松原,220721,中国
101060804,长岭,吉林省,松原,220722,中国
101060805,扶余,吉林省,松原,220781,中国
101060806,宁江,吉林省,松原,220702,中国
101060901,白山,吉林省,白山,220600,中国
101060902,靖宇,吉林省,白山,220622,中国
101060903,临江,吉林省,白山,220681,中国
101060904,东岗,吉林省,白山,,中国
101060905,长白,吉林省,白山,220623,中国
101060906,抚松,吉林省,白山,220621,中国
101060907,江源,吉林省,白山,220605,中国
101060908,浑江,吉林省,白山,220602,中国
101070101,沈阳,辽宁省,沈阳,210100,中国
101070102,浑南,辽宁省,沈阳,210112,中国
101070103,辽中,辽宁省,沈阳,210115,中国
101070104,康平,辽宁省,沈阳,210123,中国
101070105,法库,辽宁省,沈阳,210124,中国
101070106,新民,辽宁省,沈阳,210181,中国
101070107,和平,辽宁省,沈阳,210102,中国
101070108,沈河,辽宁省,沈阳,210103,中国
101070109,大东,辽宁省,沈阳,210104,中国
101070110,皇姑,辽宁省,沈阳,210105,中国
101070111,铁西,辽宁省,沈阳,210106,中国
101070112,苏家屯,辽宁省,沈阳,210111,中国
101070113,沈北新区,辽宁省,沈阳,210113,中国
101070114,于洪,辽宁省,沈阳,210114,中国
101070201,大连,辽宁省,大连,210200,中国
101070202,瓦房店,辽宁省,大连,210281,中国
101070203,金州,辽宁省,大连,210213,中国
101070204,普兰店,辽宁省,大连,210214,中国
101070205,旅顺,辽宁省,大连,210212,中国
101070206,长海,辽宁省,大连,210224,中国
101070207,庄河,辽宁省,大连,210283,中国
101070208,中山,辽宁省,大连,210202,中国
101070209,西岗,辽宁省,大连,210203,中国
101070210,沙河口,辽宁省,大连,210204,中国
101070211,甘井子,辽宁省,大连,210211,中国
101070301,鞍山,辽宁省,鞍山,210300,中国
101070302,台安,辽宁省,鞍山,210321,中国
101070303,岫岩,辽宁省,鞍山,210323,中国
101070304,海城,辽宁省,鞍山,210381,中国
101070305,铁东,辽宁省,鞍山,210302,中国
101070306,铁西,辽宁省,鞍山,210303,中国
101070307,立山,辽宁省,鞍山,210304,中国
101070308,千山,辽宁省,鞍山,210311,中国
101070401,抚顺,辽宁省,抚顺,210400,中国
101070402,新宾,辽宁省,抚顺,210422,中国
101070403,清原,辽宁省,抚顺,210423,中国
101070405,新抚,辽宁省,抚顺,210402,中国
101070406,东洲,辽宁省,抚顺,210403,中国
101070407,望花,辽宁省,抚顺,210404,中国
101070408,顺城,辽宁省,抚顺,210411,中国
101070501,本溪,辽宁省,本溪,210500,中国
101070502,本溪县,辽宁省,本溪,210521,中国
101070503,平山,辽宁省,本溪,210502,中国
101070504,桓仁,辽宁省,本溪,210522,中国
101070505,溪湖,辽宁省,本溪,210503,中国
101070506,明山,辽宁省,本溪,210504,中国
101070507,南芬,辽宁省,本溪,210505,中国
101070601,丹东,辽宁省,丹东,210600,中国
101070602,凤城,辽宁省,丹东,210682,中国
101070603,宽甸,辽宁省,丹东,210624,中国
101070604,东港,辽宁省,丹东,210681,中国
101070605,元宝,辽宁省,丹东,210602,中国
101070606,振兴,辽宁省,丹东,210603,中国
101070607,振安,辽宁省,丹东,210604,中国
101070701,锦州,辽宁省,锦州,210700,中国
101070702,凌海,辽宁省,锦州,210781,中国
101070703,古塔,辽宁省,锦州,210702,中国
101070704,义县,辽宁省,锦州,210727,中国
